ingreso,edad_jefe,tamano_hogar,numero_dependientes,educacion,area_urbana,propietario,consumo_mensual
16271.707985054061,47,1,0,licenciatura,1,0,7552.146938160295
7242.375461865637,74,6,1,prepa,1,1,4649.874542631428
24108.80085255773,70,4,1,primaria,1,0,14190.921112399086
15738.39328270471,28,6,2,prepa,0,1,11483.085883220643
10640.665314317695,51,4,0,posgrado,1,0,5638.371706419255
2978.097706253193,78,7,0,secundaria,1,1,6205.364712202524
19779.88075959491,72,1,0,prepa,0,1,13686.385254607154
34178.01277335795,75,6,1,prepa,1,0,25552.500529875826
33290.07371638296,78,3,1,secundaria,1,1,24476.918710468082
16343.229947309825,25,6,0,licenciatura,1,1,14959.993529089363
15182.303517105756,33,1,0,prepa,1,0,13358.638723539683
23750.19404860019,47,2,0,secundaria,1,1,13948.99764358257
12012.916486493668,77,2,0,secundaria,1,0,2372.1772923343005
22414.335198555727,43,6,1,licenciatura,0,1,15912.307728652026
26128.642227077522,32,6,2,primaria,1,1,16466.008052644407
29815.46579107446,62,4,1,prepa,1,1,19130.567732362517
19198.767388160377,31,1,0,licenciatura,0,0,9811.446160446496
18370.609998584274,70,4,1,primaria,0,1,11635.887045604706
12976.139305947512,38,3,1,licenciatura,1,1,11603.155614965552
13384.95716768112,40,7,3,prepa,1,1,14604.080215456594
18188.168864787785,46,2,0,prepa,1,1,12761.67715501651
22938.924054529423,77,5,1,prepa,0,0,12346.140784691155
27308.677009865994,38,5,0,licenciatura,0,1,19735.767182030217
13574.568394557242,43,1,0,licenciatura,1,0,7517.4745701145475
31941.508551676176,45,1,0,secundaria,1,1,19064.694360359437
17831.01119165945,64,5,3,prepa,0,1,10121.126790239756
19829.06164521251,47,1,0,secundaria,1,1,14909.027649140908
14022.306566817413,65,2,0,secundaria,0,0,4712.399240550098
606.0779178164667,75,3,1,primaria,0,1,50.0
27072.3631708884,37,3,0,licenciatura,0,0,17362.850487767868
25894.751176739468,63,4,1,posgrado,1,1,20015.00439904319
17749.379543054292,55,2,0,licenciatura,0,0,9667.98757747713
20535.925737798974,61,7,1,prepa,1,0,15992.975575059698
24127.513741632796,48,1,0,licenciatura,1,1,13638.0406865714
7499.633144907659,36,1,0,licenciatura,1,1,4759.200194963101
15767.578581229642,23,7,0,prepa,1,0,9670.567009734545
26354.117436974615,63,4,0,licenciatura,1,1,17879.353988816532
9965.684614646005,64,4,0,primaria,0,1,8458.357139417774
22348.463457333033,78,1,0,primaria,0,1,11960.159693527969
9147.34556301276,48,1,0,primaria,0,1,4869.187071895008
23731.43985946821,23,7,2,primaria,1,1,18310.64738647697
19714.868141620133,29,2,1,prepa,1,1,12071.316614958538
7078.945472755924,44,7,1,licenciatura,0,1,5855.585908441777
29317.91483565737,50,4,2,prepa,0,1,24916.58047727302
14123.267385615607,22,7,2,prepa,0,1,8677.196015587648
13517.980503884952,66,7,3,secundaria,1,1,8898.291425837886
21604.553577847542,21,7,0,prepa,0,1,15729.411471920377
29189.098795429723,76,2,0,secundaria,0,0,11597.823739033978
11873.425448172824,44,6,1,prepa,1,0,8442.129071744546
20493.438798783773,68,1,0,licenciatura,1,0,11490.067161575447
23430.532002644584,25,5,1,prepa,0,1,16243.000706102905
25544.844858105153,45,7,0,prepa,1,1,22688.386477665994
21411.532442217802,27,5,3,licenciatura,1,0,14811.353256813263
17063.77728733342,54,6,3,secundaria,1,0,11765.997139575886
13379.278234810243,46,1,0,prepa,1,1,8829.187321629404
20689.151064371,44,4,0,posgrado,1,0,13840.086183101477
11422.887904115145,37,5,1,posgrado,1,1,12709.829947497183
3370.80386795686,73,4,0,primaria,1,0,1286.912292056133
23492.47843326134,20,5,2,prepa,0,0,17338.638871186973
27231.478728689563,67,4,1,secundaria,1,1,19080.559687184472
1096.5405156652923,58,7,2,secundaria,1,1,834.1524681074425
11922.1543623205,22,5,0,prepa,1,1,11137.396358169455
24953.234088041583,74,4,0,prepa,0,1,16352.532384813985
36459.96375769359,23,6,1,licenciatura,1,1,30745.43848112507
20166.349661403263,60,2,0,primaria,1,0,11986.909586167098
14175.976470166925,56,4,1,licenciatura,1,0,8490.953149585992
18536.82847116128,70,2,0,prepa,0,0,11451.758526021962
30999.01135318548,34,2,0,prepa,1,0,22102.222261367555
14832.286567003717,27,1,0,prepa,1,1,7899.801208550429
13606.463946797972,57,7,3,posgrado,0,0,8934.563132750533
16138.05182254374,69,6,0,posgrado,1,0,9999.202871461897
12373.3711339303,38,2,0,prepa,1,0,11203.9078386365
20981.362527958365,75,3,0,prepa,1,1,15518.92975323921
32997.427667756485,66,7,0,prepa,1,0,22011.735386405304
22584.634184928233,45,2,0,secundaria,1,0,10486.189605341571
17981.171982989697,58,4,1,secundaria,1,1,14074.470278403347
17665.509848675647,29,2,0,prepa,0,1,16097.773403805246
7494.473530426743,57,4,0,prepa,1,0,4836.76318415696
27064.878217177273,33,4,1,primaria,1,1,16213.248936208549
19377.302423897585,68,3,0,prepa,0,1,9380.201668930142
18556.160691274996,60,2,0,prepa,0,1,10926.1255138144
45544.86054275889,38,2,0,prepa,1,0,25128.052836120434
22390.02326692549,49,5,0,licenciatura,1,0,15577.146529823838
13985.671599238525,24,7,2,primaria,1,0,11358.239785316711
16589.139230355653,74,5,1,licenciatura,0,1,12682.59227001197
29187.565673574038,50,1,0,prepa,1,0,17681.740368165865
20906.163284302114,26,4,1,secundaria,1,1,15887.298232538153
8493.776173461067,38,3,2,licenciatura,0,0,6812.129187801993
27353.831476601626,50,5,2,prepa,1,0,18553.101324675576
14654.847315688048,71,2,0,prepa,1,1,9761.43365124301
34986.38220974036,77,1,0,prepa,1,1,24150.546032055558
28640.38452571719,58,3,1,licenciatura,0,1,21058.75607875214
16421.42483472999,43,6,2,licenciatura,0,1,10432.886651854948
30248.1308938809,53,2,0,licenciatura,1,0,17209.256531448176
20542.844084219225,76,2,0,licenciatura,1,1,11181.006653865717
26822.189400977757,42,6,2,primaria,0,1,19132.95274017236
23877.8625383558,67,4,1,prepa,0,0,8294.23815840224
13229.146760073012,64,4,1,licenciatura,1,1,11028.53449336558
14851.601341460304,59,5,0,licenciatura,1,0,8668.313354860025
28239.686540649287,25,5,1,prepa,0,0,15612.966269432647
17321.79734314767,57,2,0,licenciatura,1,1,16107.979280374862
16770.812294064028,60,7,2,secundaria,1,0,10880.001712568046
12359.019365205177,55,2,0,prepa,1,0,3995.893164706107
23388.79252474769,46,5,0,prepa,0,0,14407.474352622892
36500.199353945165,30,6,2,prepa,1,1,32927.58807362813
11459.736685965818,24,5,1,licenciatura,1,1,2590.860891151383
20193.755653382064,76,2,1,licenciatura,0,1,14825.182992185222
31297.764443323435,36,3,1,secundaria,1,1,18224.524640098396
19362.86887003428,71,2,0,licenciatura,1,0,12764.303758926291
23618.97436999787,26,3,0,prepa,1,1,14688.67956905231
11500.851774824961,46,3,0,prepa,1,1,8140.239335302617
23426.456777661188,66,2,0,prepa,1,1,14352.233541504169
18502.84587996361,76,7,1,licenciatura,1,1,16085.536010399259
27885.839965438903,34,7,3,prepa,1,1,24751.63755784342
29499.08841251801,65,1,0,primaria,1,1,18476.676108119686
40716.50913614891,32,5,2,prepa,0,0,26005.459567829377
24637.065385708607,30,7,2,primaria,0,1,19455.50353266794
22606.370532657333,79,4,1,secundaria,1,1,17618.529547484184
21555.074412618687,64,2,0,secundaria,0,1,12722.17511408704
17174.669657514492,45,3,0,prepa,0,1,11821.316931715455
22707.87074769353,41,2,1,secundaria,1,0,11338.699750532778
17636.788718887765,47,5,1,secundaria,0,0,12056.572665765798
21347.687810156913,43,6,0,licenciatura,1,1,16425.477462657527
30540.78028486368,48,7,1,prepa,0,0,21622.739955919613
11947.65947776287,28,7,0,prepa,0,0,8766.512155189293
29119.028489032364,61,7,2,licenciatura,0,1,23891.218203239925
30536.92053871892,23,3,0,prepa,1,1,21121.25927093658
19055.45178407137,68,4,0,licenciatura,1,1,17439.41029849871
3025.1608079312427,65,4,2,secundaria,1,0,50.0
15137.42410324454,75,7,1,prepa,1,1,9102.218733548867
30375.956372488872,37,4,2,licenciatura,1,1,20697.636434762822
19817.055501608942,62,6,3,secundaria,1,1,13297.022496992344
12005.582141640713,35,7,0,prepa,0,0,8783.856605352086
15961.80063017426,52,1,0,prepa,0,1,13188.010017937606
26724.960212036425,48,3,0,prepa,0,0,16958.551174409196
24373.868545611032,58,6,3,licenciatura,1,1,19381.114249889673
18088.543206642447,79,3,2,secundaria,1,0,9535.245658988924
17065.4047054825,29,7,0,licenciatura,1,1,17271.542864242554
16865.934807649424,28,6,1,prepa,1,0,10323.738812539224
12620.71852401198,78,7,2,secundaria,1,0,5912.723666051852
32923.00551575553,50,6,1,prepa,1,1,24542.140150823547
17421.43624630928,47,7,3,licenciatura,0,1,13164.947613511195
29737.26816660397,79,1,0,secundaria,0,0,16632.248731445143
32170.52841537961,76,3,0,licenciatura,0,1,23061.76474135781
27986.487185183683,22,6,1,secundaria,1,0,21535.043396431596
16547.037498255613,73,1,0,licenciatura,1,1,6057.586199127932
23229.840722692876,74,2,0,primaria,0,1,13643.730301841413
19806.43514887267,33,7,2,primaria,1,1,16016.981434288933
12770.385114158975,77,5,2,primaria,1,1,9831.163079465081
22594.874253772825,44,6,2,licenciatura,1,1,15666.052884434175
10567.68167072158,34,4,2,prepa,0,0,5937.686165104725
29501.43510769251,21,1,0,prepa,1,0,16554.458874738255
16283.061621612855,43,1,0,licenciatura,1,0,11488.954276188282
21609.277246982714,33,6,1,primaria,0,1,15913.209918661654
22266.302972369136,67,1,0,secundaria,1,0,10939.185197361556
17928.76021036738,26,2,0,prepa,0,1,7950.294482900586
24693.5504118022,55,1,0,prepa,1,1,12808.068846351258
16200.770747019804,69,5,3,primaria,0,1,12115.844550834316
26970.378379657952,43,5,1,prepa,1,0,14451.035602551427
9232.162558026012,46,7,2,secundaria,1,0,2925.76930193242
21011.036636371293,56,7,4,primaria,0,1,17217.369527934286
35511.43199246628,57,4,1,secundaria,1,1,26582.675724544235
11997.349403155402,49,2,0,secundaria,1,1,5088.595306648063
14578.040235801189,46,5,0,prepa,1,1,10627.168078420736
24111.26279727132,58,6,2,secundaria,1,1,21610.93814203207
21436.654255516783,34,3,0,secundaria,0,1,14256.122314970014
22805.040794188473,45,3,1,licenciatura,1,1,17197.00412025367
23913.49704118131,20,3,0,licenciatura,1,0,19089.200043233694
25077.77174849416,75,7,0,licenciatura,1,1,24586.58184283621
28877.598735649786,23,6,0,prepa,1,1,23729.388715296176
23278.5492554281,48,1,0,prepa,1,1,17597.402565845772
18069.93876305166,76,6,4,prepa,0,1,15113.227290379811
25380.58960962185,20,1,0,posgrado,1,0,14814.165736776235
35199.055479161725,62,3,1,licenciatura,0,0,22396.084422897242
18938.930028939412,69,4,1,prepa,0,1,9324.124543295497
12203.765562634868,65,4,2,prepa,1,1,9930.169279201207
28856.645354295782,41,1,0,licenciatura,0,0,15310.36007878456
19036.950688371213,30,3,0,primaria,0,0,9508.257824780072
2618.6436318877095,29,6,0,licenciatura,0,1,4103.112064538498
26779.373417203373,78,4,0,prepa,1,0,15248.753495191622
15717.374512368619,36,1,0,prepa,1,0,9870.866769015489
19275.733741566713,55,6,1,secundaria,0,1,16110.681593690731
22655.842644552118,75,3,1,primaria,0,0,11729.303520029664
21523.99743823253,66,2,0,primaria,1,1,13712.524332080306
25675.614537112317,45,3,0,secundaria,0,1,15258.513272525512
16516.10903544125,67,7,3,prepa,0,1,10959.01039457609
24104.846385408662,40,3,0,primaria,1,1,15685.227091743503
17923.626579328662,32,6,2,posgrado,1,0,20217.947259318265
25910.483847100026,28,6,0,prepa,1,1,24745.805173989676
24922.939872104427,30,5,0,secundaria,0,1,17063.806954262425
12516.490383643239,30,5,2,prepa,1,1,9485.873500797616
28687.85692940026,25,6,0,primaria,1,0,19455.15054833177
15712.292439087616,20,6,2,licenciatura,0,1,10035.729648129269
26464.46238624916,73,2,0,prepa,1,1,15702.195737567177
22938.298507210726,25,2,0,secundaria,1,1,14358.945432511224
34705.46941436098,32,3,1,secundaria,1,0,17046.51288700496
18212.272141025183,41,7,2,secundaria,1,1,14369.699705079298
17205.46563105442,75,4,0,prepa,1,1,13702.461115635753
19844.643152898137,50,7,1,prepa,1,1,20373.620221723948
17574.561737325796,41,2,0,prepa,0,1,12275.988064842844
26399.5352155364,56,3,0,licenciatura,1,1,17089.862862198563
7069.515132507297,66,7,2,licenciatura,1,0,3420.188086349731
11570.540646829168,46,1,0,prepa,0,0,6179.360868903068
11457.576627366456,69,5,0,licenciatura,1,0,8131.308174765847
27602.460735788605,71,7,2,primaria,1,1,21129.063237336533
33684.9069806554,33,4,1,prepa,1,1,27433.138825343987
19164.406251700228,66,3,1,primaria,1,1,13391.391616922154
18649.426214479914,77,7,3,secundaria,0,1,15035.900131469807
20560.41730490545,24,6,0,prepa,0,0,15250.494268479732
29295.026420865524,77,1,0,licenciatura,0,0,14686.609977769029
12581.174926475407,55,5,1,primaria,0,0,4582.1108188217095
21906.951861878282,51,1,0,secundaria,1,1,13313.43840460405
27801.58103825944,53,3,0,posgrado,1,0,17201.76744030958
24008.753359518763,26,2,0,secundaria,1,1,17337.94760129473
21516.652932789948,61,5,2,secundaria,1,0,13357.033983552818
28008.36874053713,67,1,0,primaria,1,1,18876.662859002678
1625.8583439938957,29,2,0,prepa,1,1,2393.1730256235896
25423.002556247262,69,4,2,prepa,1,1,21610.869288741567
14767.394534980609,36,3,1,secundaria,1,0,12482.055790281414
5354.936825148345,49,3,1,prepa,1,1,5221.253812383893
24089.620796199844,40,5,1,prepa,1,1,16357.569306599498
30989.268361303664,79,1,0,prepa,1,0,16428.971542675252
18900.411882978464,32,4,0,posgrado,1,1,13407.03608367811
27622.99637762351,20,6,1,primaria,1,1,21843.975830886884
32898.22606390916,20,5,1,licenciatura,1,1,27660.210090745943
30519.31562867238,66,6,3,licenciatura,1,1,24104.677339897728
33119.71623497114,52,5,0,prepa,1,1,26526.528084902955
25937.019928575137,57,1,0,licenciatura,1,1,15477.776202705141
20603.469111212744,44,4,1,prepa,0,1,9856.28392508635
7184.273504822651,45,1,0,licenciatura,1,1,5146.571659467462
18031.50009496041,32,3,0,prepa,0,1,11661.574469358193
13254.027237470465,78,6,1,secundaria,1,1,10345.039096255803
37367.54173998251,47,2,0,prepa,1,0,24270.006756100564
18592.913500541308,52,7,2,secundaria,0,0,12634.445446408168
20985.638454275886,56,3,1,primaria,1,0,10165.8493389679
24411.88300832374,60,3,0,prepa,1,0,14190.420768849983
20348.81957097963,49,6,1,licenciatura,1,0,18085.954686972742
33560.40832344603,76,5,2,prepa,0,0,22530.529817461655
15018.805106124384,68,3,0,licenciatura,1,0,11990.860453053523
21556.859641897943,67,7,1,secundaria,1,1,16332.246492684333
14060.235314415615,27,4,0,prepa,0,0,10587.384557927333
9439.819910234353,68,3,1,licenciatura,1,1,8614.234872872352
15105.847272757717,66,4,0,primaria,1,1,7278.167525285347
19703.705623612703,75,1,0,primaria,1,0,11091.843821574736
16565.58220386192,20,5,1,licenciatura,1,0,12642.841628241711
14460.63216100915,31,4,1,prepa,1,1,8458.420693616317
8749.46029062533,24,3,0,prepa,1,1,3954.315468634042
19335.15541897044,43,5,0,licenciatura,1,1,19453.978855174886
7962.237007751983,25,7,2,posgrado,1,0,6833.481387470247
26080.44770951682,44,5,0,licenciatura,1,0,21358.037328279963
20659.518023476026,20,4,0,licenciatura,0,1,16762.44685153678
8339.588004280555,44,4,0,secundaria,1,0,5583.957906133522
17526.327383601092,20,2,0,secundaria,1,1,9767.233152040111
13982.748755275334,51,2,0,posgrado,1,1,11074.75909806245
22553.396083353444,61,5,3,prepa,1,0,15558.031111291537
30723.603568185157,61,6,2,prepa,0,1,23435.111242719086
4998.620242834044,22,6,1,secundaria,1,1,4576.052700254017
20920.208633179336,68,2,0,licenciatura,1,1,14809.564676300932
18718.93763546688,38,3,0,primaria,1,0,12539.329838167901
25370.720611603727,79,1,0,secundaria,1,1,13467.536573191726
21705.573025901514,62,5,1,secundaria,0,1,16722.539048782175
13984.245346089447,48,1,0,licenciatura,1,1,10606.980624748623
17447.568514667055,69,2,0,licenciatura,1,1,12161.184231465424
13631.793145572088,21,4,0,prepa,1,0,10559.531690976757
28608.057108788787,28,7,0,primaria,1,0,23926.451656038407
20170.49318937554,75,5,1,licenciatura,1,1,17216.19075526326
35209.52548602406,36,2,1,posgrado,0,0,19308.00467180374
19514.713489483034,79,3,0,secundaria,1,0,10733.072965094398
14332.745864716297,65,7,3,licenciatura,0,1,11139.665585824047
7890.284859097383,55,5,2,posgrado,1,0,4563.871461377957
5574.88258995244,36,5,1,secundaria,1,1,1471.0320698468108
7326.912455956082,68,6,3,secundaria,1,1,7520.57879383658
22137.013208091867,31,4,2,posgrado,0,0,13433.23908510038
24069.80018583947,79,5,0,primaria,1,1,19463.685635612186
7350.474383742932,39,4,1,secundaria,1,0,1620.2750991628027
27160.306512608924,69,2,0,licenciatura,1,1,19843.627327821625
16135.511586532484,22,3,0,prepa,0,1,12752.776877709444
21174.344095884393,62,7,1,prepa,0,1,17034.875237877095
32897.765026043395,76,7,3,licenciatura,1,1,26975.62442931538
27174.714526924254,69,3,0,prepa,0,0,16101.711876318392
17851.754816753342,23,5,0,secundaria,1,1,13811.068994050145
12870.462196677701,36,5,0,secundaria,1,0,9836.120248634808
2785.476789365559,69,2,0,prepa,1,1,1461.279953134663
14246.773446060639,56,6,2,licenciatura,1,0,10539.560464822498
18310.958089378444,65,6,0,licenciatura,0,0,13515.992793845895
12102.563782790528,61,6,0,prepa,1,1,9622.452855481297
18949.94426326156,34,4,0,primaria,1,0,10416.017371695998
20614.815063670147,52,6,1,licenciatura,0,1,14544.35562012466
18201.152145535372,35,3,0,primaria,1,1,12131.549218439462
14799.979353412322,30,7,4,secundaria,1,1,8870.310612689262
21349.23737573382,74,7,2,licenciatura,1,1,17587.085681341574
23535.525196555274,39,4,1,prepa,1,1,17788.714021839216
11276.807380457232,57,2,0,secundaria,1,0,6465.5950703287235
31287.459037970162,43,3,1,licenciatura,0,0,20548.337444474073
19211.294941725908,73,7,2,posgrado,1,1,16819.320513369727
20150.796983558783,35,3,0,secundaria,0,0,13835.103881810628
25665.715386052456,49,7,2,licenciatura,1,1,22362.71715018071
21865.729050108013,53,1,0,prepa,1,1,17671.047030136873
27625.09307130596,20,2,0,secundaria,1,0,16961.014776161617
22296.993321614595,43,2,0,licenciatura,1,1,16938.14250458856
15100.501002876495,43,1,0,primaria,0,0,7537.477814173557
22892.028201648813,28,4,1,secundaria,1,1,16884.62559515605
10850.190341434705,41,7,4,secundaria,1,0,6233.654295385119
20868.477646212184,31,7,5,prepa,1,0,15905.785356705137
19734.160074844312,36,7,3,primaria,0,1,13403.611678584051
18335.065141819683,44,6,0,licenciatura,0,1,16746.528085529488
18971.699908488554,47,6,2,prepa,1,1,15582.51012345868
4945.207636018888,34,6,1,secundaria,1,1,5078.7044224403135
15610.200738072308,49,6,1,prepa,1,1,9005.831284446655
20742.75920912892,70,6,2,prepa,0,1,12208.305918096576
21278.851135979203,46,1,0,secundaria,0,0,10826.712985809874
11778.598872592334,41,2,0,primaria,1,1,4685.081201435723
30125.662726917606,29,4,0,prepa,0,1,15801.530703050272
13070.601214283994,77,3,0,primaria,1,1,10053.806183223085
27755.657604213895,50,6,1,licenciatura,0,1,22391.452641263655
23417.55489497348,46,1,0,primaria,0,0,10634.38097887737
14830.181521249575,31,7,0,prepa,0,0,11132.521096294491
34202.487140876096,65,4,1,prepa,1,1,28368.172884811098
10450.90534594816,50,4,0,prepa,1,0,5107.93694004809
27353.233388880013,51,4,0,primaria,0,0,18279.509009606023
28004.658544343827,51,1,0,secundaria,1,0,14870.134547212529
14635.038327386841,60,3,0,secundaria,1,1,8700.970810268389
31139.72240051463,78,6,0,prepa,0,0,18413.84231932471
17999.627883208377,64,4,1,secundaria,1,0,11874.754056428445
22309.549034238855,54,1,0,primaria,1,1,14976.933094833128
22082.574710169767,72,7,1,primaria,1,1,17709.539595624297
18925.530068235617,65,2,0,licenciatura,1,1,12361.123403715459
26486.466185278256,40,7,0,posgrado,1,1,22107.653153358362
26347.9097644177,29,1,0,licenciatura,1,0,19412.561788496878
